title,date,full_text,link
Anokiwave Expands in San Diego to Accommodate Growth,"February 11, 2020","Anokiwave has expanded its San Diego operation to a new facility, tripling its floor space and lab capabilities and adding a mmWave lab with anechoic chamber for all active antenna and IC design and test.",https://www.microwavejournal.com/articles/33464-anokiwave-expands-in-san-diego-to-accommodate-growth
Rohde & Schwarz Presents Comprehensive IEEE 802.11ax Compliant WLAN Signaling Test Solution,"February 11, 2020","Rohde & Schwarz offers a broad range of WLAN signaling test solutions in line with IEEE 802.11ax. Access points and WLAN stations can now be tested in single input single output (SISO) and multiple input multiple output (MIMO) mode as well as in single-user or multi-user (OFDMA) operation, even under fading conditions and during IP data application.",https://www.microwavejournal.com/articles/33462-rohde-schwarz-presents-comprehensive-ieee-80211ax-compliant-wlan-signaling-test-solution
Keysight Technologies to Showcase Test Solutions that Enable Customers to Test Tomorrow’s Technologies Today at MWC 2020,"February 6, 2020","At Stand 6G30, Hall 6, Keysight will offer attendees the opportunity to speak with experts, connect with the industry ecosystem and discover innovative product solutions.",https://www.microwavejournal.com/articles/33429-keysight-technologies-to-showcase-test-solutions-that-enable-customers-to-test-tomorrows-technologies-today-at-mwc-2020
Peraso Announces Family of Antennas for the 60 GHz Unlicensed Band,"February 3, 2020","Peraso Technologies announced a family of phased array antennas for the 60 GHz unlicensed band, designed to integrate with the company’s 802.11ad RFICs to provide customers with improved performance, bandwidth and reliability and reduce system cost.",https://www.microwavejournal.com/articles/33416-peraso-announces-family-of-antenna-solutions-for-60-ghz-unlicensed-band
Sivers IMA Captures Four Design Wins,"January 31, 2020","Fabless RFIC company Sivers IMA announced four design wins for the company’s 57 to 71 GHz RFIC, the TRX-BF01, bringing total wins to 16.",https://www.microwavejournal.com/articles/33412-sivers-ima-captures-four-design-wins
Anritsu Enhances WLAN Tester to Support IEEE802.11ax,"January 22, 2020",Anritsu Co. introduces an option for its Wireless Connectivity Test Set (WLAN Tester) MT8862A that supports the latest IEEE 802.11ax standard.,https://www.microwavejournal.com/articles/33382-anritsu-enhances-wlan-tester-to-support-ieee80211ax
Pivotal Commware Announces Commercial Launch of Echo 5G,"January 14, 2020",Pivotal Commware has begun commercial shipments of its 28 GHz Pivotal Echo 5G™ subscriber repeater to a Tier 1 mobile network operator in the U.S.,https://www.microwavejournal.com/articles/33355-pivotal-commware-announces-commercial-launch-of-echo-5g
"OneWeb, SatixFy to Launch Digital Tech Pathway Payload in 2021","January 13, 2020","OneWeb and SatixFy UK plan to add a full digital payload on OneWeb’s launch schedule during 2021, according to the companies. The digital system will demonstrate the capability to flexibly support regional peaks in user demand without increasing the size of OneWeb’s satellite constellation.",https://www.microwavejournal.com/articles/33341-oneweb-satixfy-to-launch-digital-tech-pathway-payload-in-2021
Broadcom Announces Industry’s Most Comprehensive Portfolio of Wi-Fi 6E Access Point Solutions for 6 GHz WLAN,"January 9, 2020","Broadcom is sampling its initial Wi-Fi 6E devices to qualified customers, from a portfolio comprising four devices for enterprise access points and four devices for residential access points.",https://www.microwavejournal.com/articles/33321-broadcom-announces-industrys-most-comprehensive-portfolio-of-wi-fi-6e-access-point-solutions-for-6-ghz-wlan
WBA Members Complete First Phase Wi-Fi 6 Industry 4.0 Trials with Mettis Aerospace,"December 16, 2019",The Wireless Broadband Alliance (WBA) confirmed the successful completion of its phase one trial of Wi-Fi 6 infrastructure and services at the Mettis Aerospace factory in the U.K.,https://www.microwavejournal.com/articles/33271-wba-members-complete-first-phase-wi-fi-6-industry-40-trials-with-mettis-aerospace
Inphi Qualifies TowerJazz for Silicon Photonics ICs,"December 4, 2019",Inphi has qualified TowerJazz for production of silicon photonics ICs for data center interconnects using TowerJazz’s PH18 silicon photonics foundry process.,https://www.microwavejournal.com/articles/33218-inphi-qualifies-towerjazz-for-silicon-photonics-ics
"u-blox Unveils Compact Host-Based Multiradio Module Targeting Latest Car Models, Industrial Devices","December 3, 2019","u-blox continues to strengthen its product offering for both in-vehicle communication and industrial automation, with the introduction of new multiradio hardware.",https://www.microwavejournal.com/articles/33217-u-blox-unveils-compact-host-based-multiradio-module-targeting-latest-car-models-industrial-devices
Teledyne e2v Unveils Multi-Channel ADC Supporting Up to 6.4 GSPS Operation,"December 2, 2019","Teledyne e2v has released a 12-bit, quad-channel analog-to-digital converter (ADC). Bridging the gap between the analog RF and digital worlds, the EV12AQ605’s input bandwidth exceeds 6.5 GHz in the extended bandwidth mode. A variation on the company’s quad-core EV12AQ600 ADC, the EV12AQ605 signal conditioning solution offers almost identical functionality at a lower price, which will appeal to high volume, cost-sensitive markets.",https://www.microwavejournal.com/articles/33211-teledyne-e2v-unveils-multi-channel-adc-supporting-up-to-64-gsps-operation
Siklu Announces the Terragraph Product Family,"November 14, 2019","Siklu plans to accelerate the introduction of its Terragraph products, announced at Facebook’s TIP Summit ‘19 in Amsterdam. Siklu expects initial field trials during the first quarter of 2020, with commercial deployments by mid-year.",https://www.microwavejournal.com/articles/33141-siklu-announces-the-terragraph-product-family
octoScope Introduces Testbed for Automated Wi-Fi 6 Feature Testing,"November 14, 2019",octoScope® announced its new STACK-WFA testbed for automated Wi-Fi 6 testing of access point (AP) and station (STA) devices.,https://www.microwavejournal.com/articles/33140-octoscope-introduces-testbed-for-automated-wi-fi-6-feature-testing
New Thermal Interface for High-Power Density GaN Devices in Space,"November 14, 2019","Antenna Company announced production shipments of Wi-Fi 6 (802.11ax) compatible MIMO antenna system designed to increase network capacity, extend range and reduce latency in enterprise networks.",https://www.microwavejournal.com/articles/33092-new-thermal-interface-for-high-power-density-gan-devices-in-space
Antenna Co. Rolls Out Wi-Fi 6 MIMO Antenna Systems,"October 22, 2019","ZTE Corp. is to unveil the ZXHN F680 V9, a dual-gigabit home gateway, at Broadband World Forum 2019.",https://www.microwavejournal.com/articles/33005-antenna-co-rolls-out-wi-fi-6-mimo-antenna-systems
"ZTE to Release Dual-Gb Home Gateway with High-Power, Wide-Coverage","October 15, 2019",N/A,https://www.microwavejournal.com/articles/32987-zte-to-release-dual-gb-home-gateway-with-high-power-wide-coverage
"Qualcomm Announces Reference Design Integrating 5G and Wi-Fi 6, Providing Wireless Alternative to Cable, FTTH, DSL","October 14, 2019","Qualcomm Technologies announced a reference design for 5G-based fixed wireless access home gateways, which will enable mobile operators to offer broadband services that compete with cable, fiber to the home and DSL. Qualcomm’s reference design pairs the Snapdragon™ X55 5G Modem-RF System with the Networking Pro 1200 platform for Wi-Fi 6.",https://www.microwavejournal.com/articles/32984-qualcomm-announces-reference-design-integrating-5g-and-wi-fi-6-providing-wireless-alternative-to-cable-ftth-dsl
JUPITER High Throughput Satellite System -  500 Gbps from Space,"October 11, 2019",Siklu announced the general availability of its new EtherHaul™ 2-ft (61 cm)  dual-band antenna (EH-ANT-2ft-DL5). ,https://www.microwavejournal.com/articles/32952-jupiter-high-throughput-satellite-system---500-gbps-from-space
Siklu Announces EtherHaul™ ExtendMM™ 2-ft Dual-Band Antenna Now Available,"October 10, 2019","Skyworks Solutions says its family of RFICs for the latest generation Wi-Fi — 802.11ax, branded Wi-Fi 6 — are designed in all of the latest Wi-Fi 6 routers named in a recent CNET article.",https://www.microwavejournal.com/articles/32969-siklu-announces-etherhaul-extendmm-2-ft-dual-band-antenna-now-available
Skyworks Ramps Solutions for Next-Generation Wi-Fi 6 Applications,"October 10, 2019","WIN Semiconductors is offering a sample kit for its 0.15 μm GaN on SiC process. Supporting full MMICs with through-wafer vias, the platform can be used to design linear or saturated power amplifiers operating to 35 GHz.",https://www.microwavejournal.com/articles/32960-skyworks-ramps-solutions-for-next-generation-wi-fi-6-applications
1.35 mm Precision Coaxial Connector Enables High Performance E-Band Cable Assemblies,"October 10, 2019","Anokiwave has released its second-generation Ku-Band beamformer ICs for the satellite communications market. The AWMF-0146 receive and AWMF-0147 transmit ICs provide beamforming for phased array antennas in commercial ground and airborne terminals connecting to LEO, MEO and GEO satellites.",https://www.microwavejournal.com/articles/32950-35-mm-precision-coaxial-connector-enables-high-performance-e-band-cable-assemblies
WIN Semiconductors Offering Sample Kit for 0.15 μm GaN on SiC Process,"October 8, 2019",ETL Systems has announced the launch of a new compact L-band RF matrix/router at IBC. ,https://www.microwavejournal.com/articles/32939-win-semiconductors-offering-sample-kit-for-015-m-gan-on-sic-process
Anokiwave Gen 2 Ku-Band Silicon Beamformer ICs for SATCOM,"October 8, 2019","The Wi-Fi CERTIFIED 6™ certification program from Wi-Fi Alliance® is available, helping deliver the best user experience with devices based on IEEE 802.11ax.",https://www.microwavejournal.com/articles/32937-anokiwave-gen-2-ku-band-silicon-beamformer-ics-for-satcom
ETL Systems Launches Compact Matrix for LEO Ground Stations at IBC,"September 19, 2019",N/A,https://www.microwavejournal.com/articles/32852-etl-systems-launches-compact-matrix-for-leo-ground-stations-at-ibc
"Wi-Fi 6 is certified, an evolution in delivery of Wi-Fi connectivity","September 16, 2019",N/A,https://www.microwavejournal.com/articles/32833-wi-fi-6-is-certified-an-evolution-in-delivery-of-wi-fi-connectivity
Qualcomm Sampling 5G mmWave Antenna Module for FWA CPEs,"September 13, 2019",N/A,https://www.microwavejournal.com/articles/32824-qualcomm-sampling-5g-mmwave-antenna-module-for-fwa-cpes
Akoustis Announces First Shipment of Pre-Production 5.6 GHz XBAW Coexistence Filters,"September 12, 2019","Akoustis Technologies has shipped first pre-production 5.6 GHz XBAW coexistence filters to a tier-1 Wi-Fi OEM, the first delivery of a commercial tandem 5 GHz Wi-Fi BAW filter, according to the company.",https://www.microwavejournal.com/articles/32818-akoustis-announces-first-shipment-of-pre-production-56-ghz-xbaw-coexistence-filters
"Silicon Photonics: Past, Present and Future","September 11, 2019","Optoelectronic industry designers have traditionally used discrete optical devices for transceiver designs. The process requires manual integration of discrete free-space optical components such as lasers, modulator, photo detectors, isolators, MUX/DE-MUX, lenses in the form of optical gold box sub-assemblies such as transmit optical sub-assembly (TOSA).",https://www.microwavejournal.com/articles/32846-silicon-photonics-past-present-and-future
Peraso Announces Latest 60 GHz Chipset for Fixed Wireless,"September 10, 2019",Peraso Technologies announced the launch of the X720 pre 802.11ay WiGig® chipset for fixed wireless access and small cell backhaul applications. The chipset's high output power increases link range.,https://www.microwavejournal.com/articles/32804-peraso-announces-latest-60-ghz-chipset-for-fixed-wireless
"WBA & NGMN Examine Options for Convergence, Management of Wi-Fi 6 & 5G","September 10, 2019","Mobile operators received further verification that Wi-Fi will play a critical role to the success of 5G, as illustrated in a new white paper developed by the Wireless Broadband Alliance (WBA) and the Next Generation Mobile Networks (NGMN) Alliance. ",https://www.microwavejournal.com/articles/32799-wba-ngmn-examine-options-for-convergence-management-of-wi-fi-6-5g
