title,date,full_text,link
Pasternack Releases New Mil-Spec GPS/GNSS Antennas ,"February 23, 2023",Pasternack recently introduced an innovative series of military-standard GPS/GNSS antennas for use in various small form factor and mobile applications.,https://www.microwavejournal.com/articles/39691-pasternack-releases-new-mil-spec-gps-gnss-antennas
Terran Orbital Wins $2.4B Contract to Build 300 Satellites for Rivada Space Networks,"February 22, 2023","Terran Orbital Corporation announced its subsidiary, Tyvak Nano-Satellite Systems, Inc., has been awarded a $2.4 billion contract to design, build and deploy 288 LEO satellites for Rivada Space Networks. ",https://www.microwavejournal.com/articles/39677-terran-orbital-wins-24b-contract-to-build-300-satellites-for-rivada-space-networks
Liberty Defense Receives a Letter of Intent from GTAA to Purchase HEXWAVE for Use at Toronto Pearson International Airport,"February 21, 2023","Liberty Defense Holdings Ltd has received a Letter of Intent from the Greater Toronto Airports Authority (GTAA) to acquire the HEXWAVE™ for use at Toronto Pearson International Airport, subject to further evaluation.",https://www.microwavejournal.com/articles/39670-liberty-defense-receives-a-letter-of-intent-from-gtaa-to-purchase-hexwave-for-use-at-toronto-pearson-international-airport
ThinKom Multi-Band Antenna Terminals Selected for Critical Military Airborne Program,"February 21, 2023","ThinKom has secured a major production contract for an airborne, multi-band, conformal antenna solution to support a military partner.
",https://www.microwavejournal.com/articles/39668-thinkom-multi-band-antenna-terminals-selected-for-critical-military-airborne-program
Lockheed Martin Awarded $1.1B Initial Contract To Provide Nation's First Sea-Based Hypersonic Strike Capability,"February 21, 2023",Lockheed Martin is partnering with the U.S. Navy to integrate hypersonic strike capability onto surface ships.,https://www.microwavejournal.com/articles/39664-lockheed-martin-awarded-11b-initial-contract-to-provide-nations-first-sea-based-hypersonic-strike-capability
SiTime Delivers 25x Better Timekeeping for Aerospace and Defense,"February 16, 2023","SiTime Corporation announced a 32 kHz MEMS Super-TCXO®, the SiT7910 is part of the SiTime Endura™ ruggedized family for aerospace and defense applications.",https://www.microwavejournal.com/articles/39653-sitime-delivers-25x-better-timekeeping-for-aerospace-and-defense
Vyoma and EnduroSat Join Forces to Enhance Space Sustainability,"February 16, 2023","Vyoma has partnered with EnduroSat to help improve the safety of satellites in orbit.
",https://www.microwavejournal.com/articles/39651-vyoma-and-endurosat-join-forces-to-enhance-space-sustainability
Murata and Skylo to Showcase Satellite NTN Connectivity for IoT Devices at MWC,"February 15, 2023","By combining Skylo’s non-terrestrial network (NTN) with Murata’s Type 1SC module, an advanced ultra-small low-power cellular IoT solution, the companies’ collaboration enables seamless, ubiquitous connectivity. 
",https://www.microwavejournal.com/articles/39646-murata-and-skylo-to-showcase-satellite-ntn-connectivity-for-iot-devices-at-mwc
Navy Selects CAES for SEWIP Block 2 Support,"February 13, 2023","CAES has been awarded a contract with the U.S. Navy for spares, engineering services and repairs on antenna array panel assemblies to support the SEWIP Block 2 program.",https://www.microwavejournal.com/articles/39638-navy-selects-caes-for-sewip-block-2-support
Satcom Direct Validates Benefits of Dual Dissimilar Hardware Offering ,"February 13, 2023",The Dual Dissimilar technology equips an aircraft with the Plane Simple® Ku- and Ka-Band tail-mount antennas (dual) to support two different satellite constellations (dissimilar). ,https://www.microwavejournal.com/articles/39635-satcom-direct-validates-benefits-of-dual-dissimilar-hardware-offering
HENSOLDT Receives €100M Contract as Part of the FCAS Programme,"February 13, 2023","HENSOLDT is developing essential core elements of the novel sensor network in the German-French-Spanish armament project FCAS (future combat air system). 
",https://www.microwavejournal.com/articles/39634-hensoldt-receives-100m-contract-as-part-of-the-fcas-programme
"SES, ThinKom and Hughes Enable Multi-Orbit Resilient Connectivity for Critical Airborne Missions","February 9, 2023","SES, ThinKom and Hughes demonstrated revolutionary high performance multi-orbit service capable of supporting multiple solutions for government airborne missions. 
",https://www.microwavejournal.com/articles/39608-ses-thinkom-and-hughes-enable-multi-orbit-resilient-connectivity-for-critical-airborne-missions
HENSOLDT Jamming System Proves Effectiveness in Flight Tests,"February 9, 2023","HENSOLDT has proven the effectiveness of its jamming system ""Kalaetron Attack"" against air defence radars of various types for the first time in extended flight tests.
",https://www.microwavejournal.com/articles/39607-hensoldt-jamming-system-proves-effectiveness-in-flight-tests
PacStar® Radio Chassis Deploy Wide Range of Radio Types to Eliminate Communications Gaps in Military and Civil Operations,"February 8, 2023","Curtiss-Wright’s Defense Solutions division, has expanded its support for deployed DOD, civilian and coalition partner radio systems with a rugged chassis family designed to speed and simplify the integration and deployment of heterogeneous radio types.",https://www.microwavejournal.com/articles/39597-pacstar-radio-chassis-deploy-wide-range-of-radio-types-to-eliminate-communications-gaps-in-military-and-civil-operations
Richardson RFPD Announces Availability of GaN MMIC PAs and Transistor for C-Band Radar Systems from Wolfspeed,"February 7, 2023","Richardson RFPD, Inc announced the availability and full design support capabilities for three GaN RF devices from Wolfspeed.
",https://www.microwavejournal.com/articles/39591-richardson-rfpd-announces-availability-of-gan-mmic-pas-and-transistor-for-c-band-radar-systems-from-wolfspeed
SIG Emphasises Importance of C-Band for Satellite,"February 7, 2023","Following a recent workshop, Satcoms Innovation Group (SIG) further expanded on its findings that underscore the importance of C-Band services for satellite. ",https://www.microwavejournal.com/articles/39589-sig-emphasises-importance-of-c-band-for-satellite
GA-ASI Flight Tests LEO Satcom on MQ-9A,"February 6, 2023","GA-ASI and the Air National Guard flight tested an MQ-9A RPA equipped with an LEO satcom command and control system, providing global coverage and connectivity that will enable pole-to-pole operations for GA-ASI’s family of RPA–including models.",https://www.microwavejournal.com/articles/39585-ga-asi-flight-tests-leo-satcom-on-mq-9a
HENSOLDT and Fraunhofer Collaborate on Space Surveillance Radar,"February 3, 2023","HENSOLDT has agreed to cooperate with Fraunhofer FHR with the aim of transforming the technology demonstrator German Experimental Space Surveillance and Tracking Radar (GESTRA) into a series production ready, operationally deployable system called Custodian. ",https://www.microwavejournal.com/articles/39579-hensoldt-and-fraunhofer-collaborate-on-space-surveillance-radar
Gilat Awarded Multimillion-Dollar Contract for Satcom Expansion on Trains in Asia-Pacific,"February 2, 2023",Gilat Satellite Networks Ltd announced that the company was awarded a multimillion-dollar contract for the expansion of satcom capabilities on trains in Asia-Pacific.,https://www.microwavejournal.com/articles/39572-gilat-awarded-multimillion-dollar-contract-for-satcom-expansion-on-trains-in-asia-pacific
Satcom Direct Confirms Commercial Launch of the SD Plane Simple® Antenna Series ,"February 2, 2023","Following two years of development, rigorous testing and a thorough customer in-service evaluation, Satcom Direct's Plane Simple® antenna series officially enters commercial service. 
",https://www.microwavejournal.com/articles/39570-satcom-direct-confirms-commercial-launch-of-the-sd-plane-simple-antenna-series
SWISSto12 and Thales Sign First Contract to Develop and Supply SSPAs for GEO Satellite Missions,"February 1, 2023","SWISSto12 announced the signing of its first contract with Thales, where Thales will develop and supply the Ka-Band SSPAs to SWISSto12’s HummingSat range GEO telecommunications satellites.",https://www.microwavejournal.com/articles/39568-swissto12-and-thales-sign-first-contract-to-develop-and-supply-sspas-for-geo-satellite-missions
CAES Wins Award to Deliver Dual SiP Circuit Card Assemblies,"January 31, 2023",CAES announced its recent award to perform on the Extremely Wideband Radio Frequency Spectrum Operations (EWO) System.,https://www.microwavejournal.com/articles/39562-caes-wins-award-to-deliver-dual-sip-circuit-card-assemblies
"DARPA, AFRL, Lockheed Martin and Aerojet Rocketdyne Team's Second HAWC Launched From B-52 Accomplishes All Test Objectives","January 31, 2023","The Defense Advanced Research Projects Agency (DARPA), Air Force Research Lab (AFRL), Lockheed Martin and Aerojet Rocketdyne team accomplished their primary objectives during its second hypersonic air-breathing weapon concept (HAWC) flight test doubling the amount of scramjet powered vehicle data.",https://www.microwavejournal.com/articles/39561-darpa-afrl-lockheed-martin-and-aerojet-rocketdyne-teams-second-hawc-launched-from-b-52-accomplishes-all-test-objectives
Airbus to Provide Satellite Communications for Belgian Armed Forces,"January 25, 2023","Airbus has signed a contract with the Belgian Ministry of Defence to provide tactical satellite communications services for a 15 year period.
",https://www.microwavejournal.com/articles/39540-airbus-to-provide-satellite-communications-for-belgian-armed-forces
Viasat Awarded Satellite Communications Managed Services Contract by U.S. Marine Corps,"January 25, 2023","Viasat Inc announced it was awarded a contract to provide end-to-end satcom support through a fully managed service to the U.S. Marine Corps. 
",https://www.microwavejournal.com/articles/39539-viasat-awarded-satellite-communications-managed-services-contract-by-us-marine-corps
Spectrum Control Announces Modular EMI Filters That Meet Global Regulations and Provide Cost and Time Efficiencies ,"January 25, 2023",Spectrum Control announces a family of modular AC power EMI filters that help satisfy global EMC regulations.,https://www.microwavejournal.com/articles/39536-spectrum-control-announces-modular-emi-filters-that-meet-global-regulations-and-provide-cost-and-time-efficiencies
Mercury Unveils the Industry’s First Signal Processing Board To Feature Intel’s Latest Direct RF Technology,"January 24, 2023","Mercury Systems, Inc. introduced a new COTS open-architecture board that delivers the latest commercial signal processing technology for aerospace and defense applications, the DRF3182 Direct RF Processing Module. 
",https://www.microwavejournal.com/articles/39518-mercury-unveils-the-industrys-first-signal-processing-board-to-feature-intels-latest-direct-rf-technology
Liberty Defense Announces the Sale of its First HEXWAVE System,"January 24, 2023","Liberty Defense Holdings Ltd.,  announced it has sold its first HEXWAVE™ system to LINEV Systems US, Inc.",https://www.microwavejournal.com/articles/39515-liberty-defense-announces-the-sale-of-its-first-hexwave-system
